steps,scenario,sr,cs,cd_mean,cd_std,speed,safety_score
380000,denseTown02,0.0,1.8928370023997723,0.04560612702745019,0.05097043825473013,11.916371982012091,0.0
110000,denseTown02,0.9,0.08618628359405041,0.15266481025961814,0.15006887033275979,13.113434491903252,33.95
530000,denseTown02,0.0,0.2486256565858193,0.06743983564036385,0.062408953994492575,12.863211516554278,0.0
710000,denseTown02,0.9,1.0780124229419594,0.051133251414053914,0.04125592060963697,11.225501897052263,38.15
150000,denseTown02,0.9,0.006275287037169559,0.10954152102340058,0.106596080992539,22.346167112545185,35.68
580000,denseTown02,0.9,1.5361216313096597,0.04871980771042959,0.06338474991672609,11.202019233135909,37.76
670000,denseTown02,0.9,0.2964564965894279,0.05375896351846271,0.06181393953574214,17.485366542915862,37.69
770000,denseTown02,1.0,0.0,0.056279983156967604,0.06652850407501143,13.000890668169408,97.54
1000000,denseTown02,1.0,0.0,0.07928529751633732,0.05929344722049299,14.488536613432819,97.23
760000,denseTown02,0.9,0.2143810405479814,0.06242755870109691,0.06582988797243068,16.432464708009576,37.43
650000,denseTown02,0.9,0.4762312503519085,0.062288046151360854,0.056607729511371774,17.381057390621947,37.62
660000,denseTown02,1.0,0.0,0.06984249317552205,0.06034620956325006,18.389417007999562,97.4
780000,denseTown02,0.9,0.620570666902749,0.05788488379193525,0.06395969591884328,17.303617736372082,37.56
460000,denseTown02,0.0,4.743207843671825,0.05566731349860521,0.05882122665124403,19.151426974755015,0.0
870000,denseTown02,1.0,0.0,0.0665478485028175,0.05954627766208318,13.081402587197184,97.48
30000,Town01,0.0,4.149749760747208,0.2791542343086779,0.5244957929113059,19.86591578842573,0.0
450000,Town01,1.0,0.0,0.04428754984861667,0.043202934359694134,24.351476163931697,98.25
940000,Town01,1.0,0.0,0.048382231887822744,0.05466281436694733,22.93293185205824,97.94
470000,Town01,1.0,0.0,0.05912641113213921,0.042279340033988214,23.906003028693153,97.97
730000,Town01,1.0,0.0,0.06037470888176888,0.05889411374149065,24.4561474375518,97.61
830000,Town01,1.0,0.0,0.05515183308990877,0.04451502768301443,24.758052469391483,98.01
420000,Town01,1.0,0.0,0.05282169115148666,0.04685353230552917,24.30119929047665,98.01
990000,Town01,1.0,0.0,0.049705409813290066,0.06541254210195424,22.002195137693832,97.7
180000,Town01,1.0,0.0,0.05615418548835689,0.07009968927186225,24.236574320032325,97.47
890000,Town01,0.9,4.114079498379828,0.04166799371232629,0.0390912228758607,24.901378996843448,38.38
970000,Town01,0.9,0.051867638797704764,0.04951099903488545,0.06339084959824565,24.621407956875792,37.74
350000,Town01,1.0,0.0,0.045602933678324895,0.03903442212173781,22.553178363125276,98.31
510000,Town01,1.0,0.0,0.048773179731480674,0.038816021924968074,23.929311797592042,98.25
80000,Town01,0.9,0.2917308782810815,0.20591961578505594,0.24482733096497372,19.899115684750505,30.99
980000,Town01,1.0,0.0,0.04606371070413599,0.05812591159346767,21.937149186804586,97.92
680000,Town01,1.0,0.0,0.05318523836000372,0.03976839938025257,24.467166246494966,98.14
700000,Town01,1.0,0.0,0.0570041261534819,0.03870778583031983,24.370010627380147,98.09
70000,Town01,1.0,0.0,0.3586019772143848,0.4296104502361982,19.587867301838788,84.24
520000,Town01,1.0,0.0,0.05561668990112149,0.03817642926421273,22.656665289879676,98.12
10000,Town01,0.0,0.0,4.307543161978539,0.9284819494877636,0.434839205336708,0.0
20000,Town01,0.0,0.4146663062930408,0.41637974126731886,0.34546184762343807,2.0129760427160086,0.0
720000,Town01,1.0,0.0,0.05381161640937067,0.046125570477461575,21.742431336430666,98.0
600000,Town01,1.0,0.0,0.05560120367774235,0.042916568852615654,23.601385858769316,98.03
920000,Town01,1.0,0.0,0.047950136589057654,0.058791661026600474,24.86878454029598,97.87
900000,Town01,1.0,0.0,0.046333515405533744,0.04195547293852813,25.02058043647761,98.23
590000,Town01,1.0,0.0,0.04963670223263829,0.037503412902921994,21.615873986541022,98.26
40000,Town01,0.0,2.6796913229851103,0.2893790515566971,0.5269964812284146,17.56638428187667,0.0
50000,Town01,0.1,15.298978373583996,0.6437678592148718,0.8407253812372766,18.401723614650557,0.0
170000,Town01,1.0,0.0,0.06585060951221348,0.08143492541223685,23.86266134989724,97.05
300000,Town01,1.0,0.0,0.052066350403337305,0.04160882860423007,24.161007050914787,98.13
230000,Town01,1.0,0.0,0.06187886267913939,0.05926564302251079,25.227940925177283,97.58
850000,Town01,1.0,0.0,0.055598046620851695,0.05088649926468024,24.58885063642156,97.87
430000,Town01,0.9,0.8352005158587421,0.05113376292031437,0.034727158814701495,24.497110921819306,38.28
440000,Town01,1.0,0.0,0.03918715011261118,0.03766590093847242,24.22933858065948,98.46
480000,Town01,1.0,0.0,0.05192191565344426,0.04309358622615582,24.17254382362872,98.1
810000,Town01,1.0,0.0,0.04472010884701537,0.04069395175121376,24.682387926510682,98.29
630000,Town01,1.0,0.0,0.05515280227541719,0.04049873106873296,24.180508264318508,98.09
880000,Town01,1.0,0.0,0.04643101664299233,0.03662289096521787,22.794295056622012,98.34
910000,Town01,1.0,0.0,0.04532849423132619,0.04292640552828185,22.922724243865407,98.23
800000,Town01,1.0,0.0,0.05077509024838485,0.042908776271873075,22.731868302803303,98.13
130000,Town01,1.0,0.0,0.08918605590376494,0.09970880636810622,22.484694879266208,96.22
100000,Town01,1.0,0.0,0.14159588314811272,0.17515773003664922,22.15892995894318,93.66
500000,Town01,1.0,0.0,0.05807202472768909,0.04259278931553752,24.293202799711104,97.99
950000,Town01,1.0,0.0,0.03830317640186163,0.044552234993553784,22.882871832058054,98.34
860000,Town01,1.0,0.0,0.05728480527315769,0.04619098632912775,22.618749132163536,97.93
190000,Town01,0.1,3.5081796440653057,0.0766530613292608,0.0523055969894257,23.905897931963846,0.0
550000,Town01,1.0,0.0,0.05090351313275785,0.037906437295373255,23.727462892072403,98.22
840000,Town01,1.0,0.0,0.048211213418399936,0.03652405450278414,22.711500306786654,98.31
160000,Town01,1.0,0.0,0.060530975051035586,0.07163561056699375,22.332076916805164,97.36
370000,Town01,1.0,0.0,0.04219131001376516,0.03703689156403898,24.40306387155585,98.42
640000,Town01,1.0,0.0,0.06323416343689985,0.04376186580113593,24.345797616246273,97.86
540000,Town01,1.0,0.0,0.05422071767028588,0.04816480460702914,24.275566621219184,97.95
140000,Town01,1.0,0.0,0.07340566117184218,0.08598371714357414,23.102293063373004,96.81
790000,Town01,0.1,17.01691090032579,0.04706618453368248,0.034660446020019,22.53479592494445,0.0
620000,Town01,1.0,0.0,0.045411585114940235,0.04141962312144767,22.620200167410488,98.26
280000,Town01,1.0,0.0,0.043002425349065974,0.04177333540094051,24.406264117106545,98.3
240000,Town01,1.0,0.0,0.043515394406834766,0.043070183979393925,23.863549995957037,98.27
560000,Town01,1.0,0.0,0.05315052965030496,0.03802767015408048,21.55250775191116,98.18
270000,Town01,1.0,0.0,0.042035992266507505,0.040581551729657564,21.876090782846088,98.35
120000,Town01,1.0,0.0,0.11481860077869714,0.11385753303950638,20.880069967015842,95.43
320000,Town01,1.0,0.0,0.03962850245954143,0.03927861936867874,22.724661433703194,98.42
340000,Town01,1.0,0.0,0.048422734134578135,0.03918602360298658,22.747914852600683,98.25
290000,Town01,1.0,0.0,0.039802834471196244,0.047410403368513265,24.32510414032656,98.26
750000,Town01,1.0,0.0,0.04972879505587258,0.041632840883289446,24.479006188028638,98.17
410000,Town01,1.0,0.0,0.05581887942850927,0.047841701626593125,24.604089080152285,97.93
250000,Town01,1.0,0.0,0.0466804265091597,0.04468471451057916,24.80596254206888,98.17
60000,Town01,1.0,0.0,0.34603767823090115,0.4638851808501657,19.066665789525235,83.8
400000,Town01,1.0,0.0,0.04479981873123777,0.03349628549028152,22.807406407602247,98.43
690000,Town01,1.0,0.0,0.05674873580726841,0.037486970632681915,24.351203594702323,98.12
310000,Town01,1.0,0.0,0.03697734310376581,0.036794784206494124,24.454737774481355,98.52
390000,Town01,1.0,0.0,0.0439763590768696,0.0321709130489377,24.126597270778984,98.48
260000,Town01,1.0,0.0,0.055031293377592015,0.0589014219721463,24.392198823812215,97.72
960000,Town01,1.0,0.0,0.04180632366181174,0.056755761472728296,25.02720251021974,98.03
210000,Town01,1.0,0.0,0.03913839065277773,0.04172783536648089,24.41766818116192,98.38
330000,Town01,1.0,0.0,0.04053350878701189,0.042986114615055915,21.92272550152246,98.33
90000,Town01,1.0,0.0,0.1528187791323194,0.2271210968545697,20.411029157487707,92.4
820000,Town01,1.0,0.0,0.05378303202741571,0.0422688979187151,22.82930361214387,98.08
930000,Town01,1.0,0.0,0.043282773140192465,0.051327490905900275,23.033304650089782,98.11
360000,Town01,1.0,0.0,0.04221648773948291,0.03885109594179482,23.756235236316513,98.38
490000,Town01,1.0,4.083071412428862,0.06628881431399689,0.03935269421721109,24.16188542711928,47.89
610000,Town01,1.0,0.0,0.050951364521755485,0.040844701614551435,24.299888179686103,98.16
220000,Town01,1.0,0.0,0.05948434534136784,0.04664738579337522,23.856110872564322,97.88
200000,Town01,1.0,0.0,0.05090892457338203,0.05368194749950537,22.6437231893086,97.91
570000,Town01,1.0,0.0,0.05240998280124783,0.0406665826312439,24.033606983705173,98.14
740000,Town01,1.0,0.0,0.05031099079182361,0.042748029905606715,24.407930195151017,98.14
380000,Town01,1.0,0.0,0.040065992178175414,0.034689038529888284,24.453092434832605,98.5
110000,Town01,0.0,0.0,1.8016074431340623,0.9226465751887142,3.5144369469434515,0.0
530000,Town01,1.0,0.0,0.05915118776651175,0.04181531464965251,24.014256323962353,97.98
710000,Town01,1.0,0.0,0.050273373324357815,0.041840705968717584,21.800522172892336,98.16
150000,Town01,1.0,0.0,0.08418976290229814,0.07677692067148419,22.457304976139834,96.78
580000,Town01,1.0,0.0,0.05378624066000677,0.047150938939376955,23.6029076526533,97.98
670000,Town01,1.0,0.0,0.04988506896276086,0.051162683413686294,24.54632842940494,97.98
770000,Town01,1.0,0.0,0.055845475910277095,0.04983728364861406,24.561825120139872,97.89
1000000,Town01,1.0,0.0,0.042281572280992566,0.04404265568012104,23.044966618310827,98.27
760000,Town01,1.0,0.0,0.053675214577532736,0.04221859686434533,21.821765404455356,98.08
650000,Town01,1.0,0.0,0.06197701082355195,0.0443687286654048,24.18598813353296,97.87
660000,Town01,1.0,0.0,0.05272310570439872,0.03681611314243475,24.383283814077107,98.21
780000,Town01,1.0,0.0,0.05695424404872492,0.04411850534289256,24.64746148003175,97.98
460000,Town01,1.0,0.0,0.058225228894968825,0.03711428753957933,22.52756962675243,98.09
870000,Town01,1.0,0.0,0.04394227484432348,0.04151039260480832,24.713172195130273,98.29
30000,emptyTown01,0.0,1.1945828503440503,1.7244947229641028,1.0689316977206977,7.861330346727948,0.0
450000,emptyTown01,1.0,0.0,0.039267749118496495,0.041261292864455575,24.272267720781027,98.39
940000,emptyTown01,1.0,0.0,0.036747938497122414,0.046385153869908796,25.17553574096961,98.34
470000,emptyTown01,1.0,0.0,0.055654118508509307,0.04059157044673851,23.912950173784953,98.08
730000,emptyTown01,1.0,0.0,0.05220151833850879,0.03866359898460851,24.4695686747882,98.18
830000,emptyTown01,1.0,0.0,0.05143746695194092,0.03823501003476881,24.609680653883288,98.21
420000,emptyTown01,1.0,0.0,0.045447769578176055,0.039696862768596165,24.62419345691268,98.3
990000,emptyTown01,1.0,0.0,0.04754983215926687,0.0721861333404447,25.435416146763412,97.61
180000,emptyTown01,1.0,0.0,0.06628755079715086,0.07878177406128736,24.227343782527477,97.1
890000,emptyTown01,1.0,0.0,0.04317278112328747,0.03909403507488687,24.92174540852971,98.35
970000,emptyTown01,1.0,0.0,0.051900548585455855,0.07605939865091497,25.484252118284456,97.44
350000,emptyTown01,1.0,0.0,0.043914318698956886,0.04016809419580651,24.233310820330587,98.32
510000,emptyTown01,1.0,0.0,0.04717821470531245,0.04184578634072897,23.907091569516883,98.22
80000,emptyTown01,0.1,4.808128602023713,0.12921570501168073,0.13066328968008262,20.88639743069597,0.0
980000,emptyTown01,1.0,0.0,0.042652252111229604,0.05949565059423394,25.40371578361043,97.96
680000,emptyTown01,1.0,0.0,0.0510617413964615,0.03710537506421039,24.34680367829192,98.24
700000,emptyTown01,1.0,0.0,0.05691897585525372,0.03741287249348264,24.56232923509382,98.11
70000,emptyTown01,1.0,0.0,0.3481024584748244,0.4290713432060911,19.981842133079823,84.46
520000,emptyTown01,1.0,0.0,0.054241589055405826,0.03584611064469003,23.974963951890835,98.2
10000,emptyTown01,0.0,0.0,4.720120888378882,1.0230386773678226,0.45056259295881584,0.0
20000,emptyTown01,0.0,0.8055595139937134,0.4465297722098124,0.37946989389883756,1.9792683268498752,0.0
720000,emptyTown01,1.0,0.0,0.04921036972168485,0.037373924180204895,24.556473536656114,98.27
600000,emptyTown01,1.0,0.0,0.04894599701885455,0.04094187257581105,24.218965287679964,98.2
920000,emptyTown01,1.0,0.0,0.04664265972964596,0.06959160312287041,25.124836359620467,97.68
900000,emptyTown01,1.0,0.0,0.042420493435269234,0.04247343816766525,24.91101675121294,98.3
590000,emptyTown01,1.0,0.0,0.04925459057321597,0.03790648574701022,24.21045906962793,98.26
40000,emptyTown01,0.0,0.3729508985525877,1.2412032296773998,0.7059424743026516,8.031061542430816,0.0
50000,emptyTown01,0.0,0.0,1.5441988363495296,0.995247918002182,8.400232483570502,0.0
170000,emptyTown01,1.0,0.0,0.06900715233226566,0.08122330805899909,25.267016543642296,97.0
300000,emptyTown01,1.0,0.0,0.04655353616113043,0.03620986816148449,24.20841685901591,98.34
230000,emptyTown01,1.0,0.0,0.05682240431978101,0.05232175566072698,25.359620745969835,97.82
850000,emptyTown01,1.0,0.0,0.04907649819805995,0.040961945726239374,24.741051391836,98.2
430000,emptyTown01,1.0,0.0,0.054047615876643515,0.03701802662830765,24.525086926407972,98.18
440000,emptyTown01,1.0,0.0,0.04273870039974401,0.036487350475446836,24.00688307561801,98.42
480000,emptyTown01,1.0,0.0,0.050199221796679225,0.035617511742672636,24.100860348251267,98.28
810000,emptyTown01,1.0,0.0,0.042652048921708464,0.0410832261721998,24.761895069671446,98.33
630000,emptyTown01,1.0,0.0,0.056599180260433,0.035357417678898426,24.10562592799255,98.16
880000,emptyTown01,1.0,0.0,0.04600059261885914,0.04763872380503061,24.94274315344874,98.13
910000,emptyTown01,1.0,0.0,0.04210510640421507,0.04262036590649178,25.052014288777336,98.31
800000,emptyTown01,1.0,0.0,0.05513115050275204,0.0383073970136487,24.65536759865993,98.13
130000,emptyTown01,1.0,0.0,0.08138523243531978,0.09732806531217031,22.595496574571392,96.43
100000,emptyTown01,1.0,0.0,0.14650064056320322,0.17859132507846903,21.97630631459993,93.5
500000,emptyTown01,1.0,0.0,0.05720486976930654,0.038037042855267086,24.261230321794308,98.1
950000,emptyTown01,1.0,0.0,0.038657042414410314,0.04606164101819147,24.977799819987286,98.31
860000,emptyTown01,1.0,0.0,0.04946643495763524,0.04712934515656947,24.72106841667809,98.07
190000,emptyTown01,1.0,0.0,0.055536220980414,0.05233569674208368,24.984063972535097,97.84
550000,emptyTown01,1.0,0.0,0.047245510977714754,0.03535216884502721,23.889325487566094,98.35
840000,emptyTown01,1.0,0.0,0.05033846905977778,0.04075666988184172,24.549960172489357,98.18
160000,emptyTown01,1.0,0.0,0.053985701969763676,0.06803410176536855,24.313526633174767,97.56
370000,emptyTown01,1.0,0.0,0.037788425987674,0.036743725141840856,24.424044069804257,98.51
640000,emptyTown01,1.0,0.0,0.06267208501478853,0.044179681133691105,24.325269767734444,97.86
540000,emptyTown01,1.0,0.0,0.05200043663400068,0.04317281359084736,24.110962070071416,98.1
140000,emptyTown01,1.0,0.0,0.06753008292584095,0.08211181521542481,22.997779063226538,97.01
790000,emptyTown01,1.0,0.0,0.053847847564004826,0.04042183731895941,24.624108858144638,98.11
620000,emptyTown01,1.0,0.0,0.045891317014400634,0.04043630392157112,24.09896050150805,98.27
280000,emptyTown01,1.0,0.0,0.039748018304260314,0.039264557342854334,24.610445825887872,98.42
240000,emptyTown01,1.0,0.0,0.04467995679458531,0.04410459736737136,25.001206387140172,98.22
560000,emptyTown01,1.0,0.0,0.05701173988050332,0.03982443722334038,23.987029551111988,98.06
270000,emptyTown01,1.0,0.0,0.03790576478086814,0.0366491571600787,24.968129042862177,98.51
120000,emptyTown01,1.0,0.0,0.12946830692702105,0.1133231564210044,22.785202319500826,95.14
320000,emptyTown01,1.0,0.0,0.040178258917224416,0.04356844833760285,24.31713706753008,98.33
340000,emptyTown01,1.0,0.0,0.04165193208966099,0.04139613205344812,24.727627093422154,98.34
290000,emptyTown01,1.0,0.0,0.03661136267018876,0.036277424783175485,24.450718126442332,98.54
750000,emptyTown01,1.0,0.0,0.048064149928944144,0.03940166313637329,24.457467215301467,98.25
410000,emptyTown01,1.0,0.0,0.04926125367409531,0.04048455553312601,24.65727558568529,98.21
250000,emptyTown01,1.0,0.0,0.04775884020574574,0.049541837994428586,24.940935259572097,98.05
60000,emptyTown01,1.0,0.0,0.3532512784437742,0.4515350034382058,19.688973247948717,83.9
400000,emptyTown01,1.0,0.0,0.0425005061810855,0.028702871801335954,24.580467370501985,98.58
690000,emptyTown01,1.0,0.0,0.058264654072793784,0.036884429980129016,24.44091817031627,98.1
310000,emptyTown01,1.0,0.0,0.034444122773725015,0.03515592816748301,24.463096522486268,98.61
390000,emptyTown01,1.0,0.0,0.0454375712817067,0.0416600379031668,24.248225525305635,98.26
260000,emptyTown01,1.0,0.0,0.045852155796779204,0.04239490600063365,24.752015417725566,98.24
960000,emptyTown01,1.0,0.0,0.049574404799880775,0.06164718492916259,25.22326769987212,97.78
210000,emptyTown01,1.0,0.0,0.03865601037911888,0.042105708537105754,24.38475926113812,98.38
330000,emptyTown01,1.0,0.0,0.03853561079411927,0.04012879014743308,24.999446277134744,98.43
90000,emptyTown01,1.0,0.0,0.15281703132395102,0.23450528278886235,20.620324185721017,92.25
820000,emptyTown01,1.0,0.0,0.051866462422947714,0.04279081880560222,24.65581654056144,98.11
930000,emptyTown01,1.0,0.0,0.04058823213353043,0.04887087646630093,25.111017080574975,98.21
360000,emptyTown01,1.0,0.0,0.046278857749755195,0.03745476292975891,24.346801872862038,98.33
490000,emptyTown01,1.0,0.0,0.0696745602149793,0.04203733350435268,24.146856945370168,97.77
610000,emptyTown01,1.0,0.0,0.05254445422810193,0.04472994057721565,24.25777421022789,98.05
220000,emptyTown01,1.0,0.0,0.05465844406308895,0.04305385204575242,24.431564005727502,98.05
200000,emptyTown01,1.0,0.0,0.04277332751143816,0.046694164569322204,24.701466716598212,98.21
570000,emptyTown01,1.0,0.0,0.05310318775380514,0.04317092326783972,24.09451577328947,98.07
740000,emptyTown01,1.0,0.0,0.048704033924325964,0.03931627823101045,24.403453115910402,98.24
380000,emptyTown01,1.0,0.0,0.04084519753642568,0.040672971105528186,24.494172084340715,98.37
110000,emptyTown01,1.0,0.0,0.13590378409696552,0.13135787048566266,22.134785510339693,94.65
530000,emptyTown01,1.0,0.0,0.051805782459402226,0.040705373766626377,23.953351695982132,98.15
710000,emptyTown01,1.0,0.0,0.05350373734634808,0.036536101055652435,24.395839174829817,98.2
150000,emptyTown01,1.0,0.0,0.08748285783373069,0.07790450500570342,24.626394444841047,96.69
580000,emptyTown01,1.0,0.0,0.052684167778776214,0.04742848444124313,24.243493846755197,98.0
670000,emptyTown01,1.0,0.0,0.04661277900318104,0.040192257356989745,24.362436474800027,98.26
770000,emptyTown01,1.0,0.0,0.052168480897357886,0.043015729642261566,24.563473219820093,98.1
1000000,emptyTown01,1.0,0.0,0.04365021801725838,0.05114191770169678,25.26781931980036,98.1
760000,emptyTown01,1.0,0.0,0.05372338840006604,0.04036601646806842,24.46373719776757,98.12
650000,emptyTown01,1.0,0.0,0.06098723011003988,0.04137173887903212,24.10534220471426,97.95
660000,emptyTown01,1.0,0.0,0.055161128793077,0.03766125220629213,24.32556671334479,98.14
780000,emptyTown01,1.0,0.0,0.05198217534141347,0.03998198333556552,24.59958130711045,98.16
460000,emptyTown01,1.0,0.0,0.06265106649071135,0.04519995450362744,24.010866054053537,97.84
870000,emptyTown01,1.0,0.0,0.04373294960073024,0.04479294138677674,24.880269920813056,98.23
30000,denseTown01,0.0,2.7599429657559127,0.267339324319241,0.48033404566929827,20.348525596091186,0.0
450000,denseTown01,1.0,0.0,0.03731741142373487,0.037995693664989796,20.891791695303993,98.49
940000,denseTown01,1.0,0.0,0.043222733201506415,0.04823813951768383,24.514546272839564,98.17
470000,denseTown01,0.0,1.0013920609262885,0.05243304364525951,0.03783226587790943,18.451065561350447,0.0
730000,denseTown01,1.0,0.0,0.055792174520524894,0.04347168677877489,23.917251641615103,98.01
830000,denseTown01,0.9,0.0170227920151519,0.04791667225059981,0.04117397523446657,20.35777845587569,38.22
420000,denseTown01,1.0,0.0,0.05069325412795641,0.04413279707509844,21.967952617729246,98.1
990000,denseTown01,0.9,0.00067452806980962,0.05127836237402439,0.07323085956597236,22.88330869436452,37.51
180000,denseTown01,0.0,0.22600475549574792,0.07378584604791341,0.08170426212680781,14.51504095473472,0.0
890000,denseTown01,0.9,0.18333216262397184,0.0467975089575768,0.044705247591497674,24.172926113347152,38.17
970000,denseTown01,0.9,0.00468942063686377,0.05905796211722242,0.07495767225651494,23.019030482711845,37.32
350000,denseTown01,0.1,0.1246548958714268,0.0429773946693167,0.03356143129924512,11.504475316693071,0.0
510000,denseTown01,0.9,2.331003318020565,0.04203026559037938,0.03999166945680652,20.737266627197027,38.36
80000,denseTown01,0.0,1.2766659557402738,0.13472926912006922,0.12331967666638739,17.96407017627212,0.0
980000,denseTown01,0.1,0.8857271896703592,0.054898758874834364,0.04974832108520205,11.369457406881693,0.0
680000,denseTown01,0.1,4.1533393937250676,0.047007769560974064,0.04464171879683186,16.427886414705974,0.0
700000,denseTown01,1.0,0.0,0.04952715258057182,0.03597983756316767,17.151961805900463,98.29
70000,denseTown01,0.9,0.06840808567962788,0.3421810646947042,0.4232819976616873,17.48517370625114,24.69
520000,denseTown01,1.0,0.0,0.058875814299231756,0.04472979527043246,21.60264084422969,97.93
10000,denseTown01,0.0,0.0,4.894748673320467,1.071807083213835,0.46374661983267307,0.0
20000,denseTown01,0.0,0.7356438629945012,0.3636317565627647,0.338800750489327,2.1047917372454927,0.0
720000,denseTown01,0.1,6.967031566175412,0.04971254186751034,0.04208777457204497,17.367346100346317,0.0
600000,denseTown01,1.0,0.0,0.04335193895163497,0.03912477088449997,17.314028472643503,98.35
920000,denseTown01,1.0,0.0,0.05168832557267171,0.04317962041021878,19.166601891026225,98.1
900000,denseTown01,0.0,20.773017750354818,0.046517650810360425,0.04156913220334787,15.559328941219713,0.0
590000,denseTown01,1.0,0.0,0.05006762163927577,0.044444394053507065,23.581366352820197,98.11
40000,denseTown01,0.0,0.22845277135781608,0.21321707682053992,0.44269540983487554,10.915274504721154,0.0
50000,denseTown01,0.9,0.2112620724544068,0.5259945736041113,0.6929491569539288,17.788369276390988,15.62
170000,denseTown01,0.1,0.08396783886787271,0.0469197693840588,0.06500622976282752,13.327973154573286,0.0
300000,denseTown01,0.9,0.08536116304691391,0.049044666944476664,0.041636599407115255,18.648380735197613,38.19
230000,denseTown01,0.9,0.030227865936082322,0.046727854032799464,0.046457655756947866,17.716774440089115,38.14
850000,denseTown01,1.0,0.0,0.04930588297801003,0.041847612500671295,21.734505374098376,98.18
430000,denseTown01,0.1,0.633417585367455,0.039797292402084315,0.03455084871535176,9.915412673341852,0.0
440000,denseTown01,0.0,17.257985516619847,0.05314589253930361,0.04204780288551961,22.127642931945605,0.0
480000,denseTown01,1.0,0.0,0.04539901454202098,0.04065368302560482,20.613315260675524,98.28
810000,denseTown01,0.9,0.0028469029865641803,0.044974786448406766,0.03947950765759334,23.93350417478205,38.31
630000,denseTown01,1.0,0.0,0.05195932273498642,0.037629238726473425,19.00281815499192,98.21
880000,denseTown01,1.0,0.0,0.049641967905813565,0.04731277956541542,21.294291355125097,98.06
910000,denseTown01,1.0,0.0,0.05213007734908944,0.04608224667824851,17.031359362686263,98.04
800000,denseTown01,1.0,0.0,0.05515308180679788,0.03978565159653551,24.201398999921285,98.1
130000,denseTown01,1.0,0.0,0.089703221635105,0.09674604828082875,17.783029943219134,96.27
100000,denseTown01,1.0,0.0,0.1187871003888437,0.16035787850907682,15.955482375663971,94.42
500000,denseTown01,0.1,6.63751409227608,0.04458980683538911,0.05486726518327586,16.100133966337506,0.0
950000,denseTown01,1.0,0.0,0.04081021443734736,0.040644495750375674,20.541972033127593,98.37
860000,denseTown01,0.1,0.4800595188742041,0.05941715856479797,0.03762445519750792,9.323523067956723,0.0
190000,denseTown01,0.1,0.03525054892594155,0.048954286962577365,0.05463923516210023,14.908198527641668,0.0
550000,denseTown01,1.0,0.0,0.05254693015176024,0.043643660059093425,21.629958394818317,98.08
840000,denseTown01,1.0,0.0,0.05168285869819929,0.035855348932929146,21.977394129963397,98.25
160000,denseTown01,0.1,0.19888010804452672,0.04752777463120863,0.06747250590634085,14.276651212478956,0.0
370000,denseTown01,0.0,0.17492228264254783,0.04531706698763608,0.034767808347897305,16.962144859323693,0.0
640000,denseTown01,1.0,0.0,0.05935963593989487,0.045293479337913965,21.71071534887099,97.91
540000,denseTown01,0.9,0.5308668177041549,0.062414350199048826,0.042493145984942596,18.619400319816236,37.9
140000,denseTown01,0.1,0.25281321476324325,0.05046312640899819,0.06360631648051866,11.8615337604617,0.0
790000,denseTown01,1.0,0.0,0.05025499293844824,0.03860066274211168,15.690797352970947,98.22
620000,denseTown01,0.9,0.00663693399449006,0.04121562232574174,0.04079273911906319,19.63453292505016,38.36
280000,denseTown01,1.0,0.0,0.04524273492500623,0.03959582250831928,18.933485022530668,98.3
240000,denseTown01,0.9,0.00111259035405318,0.049715219208436676,0.04484586076093598,23.901859934162072,38.11
560000,denseTown01,1.0,0.0,0.04556965802940514,0.041430453324003566,16.9396111192631,98.26
270000,denseTown01,0.1,0.03283879935336363,0.06043697862331425,0.03970372888312081,9.227987571480728,0.0
120000,denseTown01,0.0,0.0592240620725331,0.07155633896837466,0.05177322886498108,10.125168491771825,0.0
320000,denseTown01,1.0,0.0,0.03777127524855774,0.03514596829125939,17.2042756002263,98.54
340000,denseTown01,0.1,0.5062315724868148,0.06445532288677096,0.038194100797405706,10.85089919715983,0.0
290000,denseTown01,0.9,4.017027634644324,0.03937531756741143,0.04429996052689996,23.97784617028045,38.33
750000,denseTown01,1.0,0.0,0.04607540603900574,0.039796364398518934,20.89791380549641,98.28
410000,denseTown01,1.0,0.0,0.04875821274945091,0.03769625400486476,24.04374845321177,98.27
250000,denseTown01,0.0,0.04277575097942241,0.06917783221838938,0.04062438473039972,12.81167321098076,0.0
60000,denseTown01,0.9,0.08973903580760394,0.34755467313732097,0.4112932023035266,15.245732607373546,24.82
400000,denseTown01,1.0,0.0,0.04651645864818825,0.03703038789515874,17.38169301143108,98.33
690000,denseTown01,1.0,0.0,0.05732124916843705,0.0404482269505381,18.008121735621916,98.04
310000,denseTown01,0.0,8.074598732464134,0.0408705975020659,0.036125873553984986,18.82693076818517,0.0
390000,denseTown01,1.0,0.0,0.04523045195766136,0.040398639464982136,21.323755774216952,98.29
260000,denseTown01,1.0,0.0,0.05212224558048094,0.04214446390543188,16.345119857599066,98.11
960000,denseTown01,0.0,0.7587909006589963,0.06336226907767195,0.0680164093717135,24.144656359934135,0.0
210000,denseTown01,0.9,0.02911388971074083,0.04952352271499651,0.04723019597401936,19.151578120836476,38.06
330000,denseTown01,0.0,0.015553015578414792,0.0379671555186059,0.03559091934507869,13.15545562611049,0.0
90000,denseTown01,0.1,19.948505552046043,0.11467367118066005,0.1200824333634987,12.068807180466013,0.0
820000,denseTown01,1.0,0.0,0.04561076788515463,0.0425535020229066,16.714066174294405,98.24
